0,afk,akun,aplikasi,bagus,baik,banget,bintang,bug,buruk,cuman,data,developer,download,event,game,game bagus,gamenya,ganti,gb,gitu,gk,grafik,gua,gw,habis,hero,hp,imbang,in,jaring,jaring bagus,jelek,kadang,kalah,kali,karna,kasih,kasih bintang,kredit,kurang,lag,lancar,langsung,lawan,legend,legends,loading,login,main,main game,masuk,match,merah,ml,mlbb,mobile,mobile legends,mode,mohon,mohon baik,moonton,musuh,ngelag,nyaman,orang,pakai,pake,parah,pas,ping,player,ram,rank,sampe,seru,simpan,sinyal,sinyal bagus,sistem,skin,solo,stabil,stuck,suka,susah,tanding,team,teman,terima,terima kasih,terimakasih,tim,tolong,tolong baik,turun,udah,udh,ulang,update,wifi,status,aktual,sentimen
442,0.0,0.0,0.0,0.1435429222151295,0.1437394245988359,0.0,0.0,0.1870348391395727,0.0,0.0,0.0,0.0,0.0,0.0,0.2825365042905089,0.0,0.0,0.0,0.0,0.0,0.2441513149226009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5795153109912136,0.0,0.0,0.0,0.0,0.0,0.2839235104231591,0.0,0.0,0.0,0.2170871662994979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3068454904288806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2735155239102024,0.2882538405529044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1391664346870551,0.0,0.0,0.0,0.0,0.0,0.2995130508531604,0.0,1.0,negatif,negatif
443,0.0,0.0,0.0,0.287085844430259,0.0,0.2316654060383204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.847609512871527,0.1262050161730213,0.0,0.0,0.0,0.0,0.7324539447678029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2665976791966368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5376600074652886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1391664346870551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
444,0.0,0.0,0.0,0.0,0.1829410858530638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2882323936594598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2348858908645587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2477246571233153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3300080599665907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.481683528476504,0.1771209168744338,0.3613571950840207,0.0,0.0,0.3649940436852661,0.0,0.3811984283585678,0.0,1.0,negatif,negatif
445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436414624659003,0.0,0.0,0.0,0.0,0.0,0.0,0.6592518433445209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6097099227665324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5453376317364862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6220612514588193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6988637853240409,0.0,1.0,negatif,negatif
446,0.0,0.0,0.0,0.0,0.2012351944383702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3070472871697076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3936462865096432,0.0,0.0,0.0,0.0,0.2972280845517862,0.4410247217182073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7658434669485669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5638316886832339,0.0,0.0,0.0,0.4193182711944246,0.0,1.0,negatif,negatif
447,0.0,0.0,0.0,0.0,0.1829410858530638,0.2948468804124078,0.0,0.4760886814461851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2882323936594598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3379181851474662,0.0,0.0,0.0,0.0,0.0,0.0,0.2702073495925329,0.4009315651983703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5070474484057815,0.0,0.0,0.0,0.0,0.0,0.3481106667948031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
448,0.0,0.0,0.0,0.287085844430259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5354102421841259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6344312679784038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6216295310227342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6098812312745953,0.0,0.5623518378709188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5990261017063209,0.0,1.0,negatif,negatif
449,0.0,0.0,0.0,0.1435429222151295,0.1437394245988359,0.0,0.0,0.1870348391395727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2944689389093066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2839235104231591,0.0,0.0,0.0,0.0,0.2655071454730091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3108147655113671,0.0,0.0,0.0,0.0,0.0,0.0,0.2961110473539279,0.2735155239102024,0.2882538405529044,0.0,0.0,0.0,0.0,0.2897576554956068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1391664346870551,0.2839235104231591,0.0,0.0,0.0,0.0,0.2995130508531604,0.0,1.0,negatif,negatif
450,0.0,0.0,0.0,0.1116444950562118,0.0,0.0,0.0,0.145471541553001,0.0,0.0,0.0,0.0,0.0,0.0,0.2197506144481736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2316158422425102,0.0,0.0,0.1911581477774427,0.0,0.2467232708804903,0.0,0.0,0.2073537504862731,0.0,0.0,0.0,0.1539420189776828,0.0,0.0,0.0,0.0,0.0,0.0,0.2316158422425102,0.0,0.0,0.0,0.0,0.2032366409221774,0.0,0.0,0.0,0.2450137342878929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2386576036669071,0.1435413777505636,0.0,0.1675780916903777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2127342963746019,0.0,0.0,0.0,0.0,0.0,0.0,0.2371760343845648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2943621562911969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
451,0.0,0.0,0.0,0.0,0.0958262830658906,0.1544436040255469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.376715339054012,0.0,0.0,0.0,0.0,0.0,0.3255350865634679,0.0,0.0,0.1963126259395377,0.0,0.0,0.1509788728692408,0.0,0.0,0.2114770893261346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3785646805642121,0.0,0.1742028350761521,0.0,0.2894495550659972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1742028350761521,0.0,0.0,0.0,0.0,0.0,0.5267495819246353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0927776231247034,0.189282340282106,0.0,0.0,0.1911873562160917,0.0,0.0,0.0,1.0,negatif,negatif
452,0.0,0.0,0.0,0.0,0.1437394245988359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2825365042905089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6344312679784038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2897576554956068,0.2193194908355054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2170871662994979,0.0,0.315017658370148,0.2811759189354594,0.0,0.0,0.0,0.2825365042905089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2944689389093066,0.0,0.2677051210920629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1391664346870551,0.2839235104231591,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
453,0.0,0.0,0.0,0.1435429222151295,0.1437394245988359,0.0,0.0,0.1870348391395727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9516469019676056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2425639480094073,0.2613042526142282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1845531999650103,0.0,0.0,0.0,0.0,0.0,0.5889378778186132,0.3108147655113671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2783328693741102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
454,0.0,0.0,0.0,0.287085844430259,0.0,0.9266616241532816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4883026298452019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7569312590345062,0.0,0.0,0.0,0.0,0.5735620686482753,0.0,0.0,0.0,1.0,negatif,negatif
455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5678241847197147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624881909873712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4306241332516909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6761011961564158,0.0,0.0,0.0,0.0,0.7747763734378452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6988637853240409,0.0,1.0,negatif,negatif
456,0.0,0.0,0.0,0.0,0.223594660487078,0.0,0.0,0.0,0.0,0.4632316844850205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4164301883654313,0.0,0.0,0.0,0.0,0.4632316844850205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4064732818443549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4773152073338143,0.0,0.0,0.3351561833807555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2164811206243079,0.4416587939915808,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
457,0.0,0.0,0.0,0.0,0.4024703888767405,0.0,0.0,0.0,0.0,0.0,0.4100092288878234,0.0,0.0,0.0,0.0,0.0,0.3589266665112243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2943910148388646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3658259536599195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3896660171237543,0.7949858291848456,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
458,0.0,0.0,0.0,0.0,0.0,0.2316654060383204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2825365042905089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3172156339892019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5678470208463182,0.0,0.0,0.0,0.2170871662994979,0.0,0.0,0.2811759189354594,0.0,0.0,0.0,0.2825365042905089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9324442965341012,0.0,0.0,0.0,0.194640802025462,0.2688300037326443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3049406156372976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6833487148130388,0.0,0.0,0.0,0.6592518433445209,0.0,0.0,0.0,0.6870941907883821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528426055042343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6145411789120745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6988637853240409,0.0,1.0,negatif,negatif
460,0.0,0.0,0.0,0.1339733940674542,0.2683135925844936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2637007373378084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2438839691066129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2900937811439427,0.2498581130192587,0.0,0.0,0.0,0.0,0.0,0.0,0.2552811556495222,0.2690369178493775,0.0,0.0,0.0,0.0,0.0,0.5692224825229556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2597773447491696,0.529990552789897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
461,0.4486583331390303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2342419809555551,0.0,0.0,0.0,0.0,0.5211356450456481,0.1839943842742903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212934069269893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5369796082505411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7772914993040608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2668230386826354,0.0,0.4920578581370539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2620739194965154,0.0,1.0,negatif,negatif
462,0.0,0.0,0.0,0.1116444950562118,0.0,0.0,0.1791457528624629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2197506144481736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2467232708804903,0.1292791640367961,0.0,0.0,0.0,0.0,0.0,0.1539420189776828,0.2371760343845648,0.0,0.0,0.0,0.170581826205393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1688455737884984,0.0,0.0,0.2186923813942461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2417448176199522,0.0,0.1549311647906554,0.2048470596373581,0.0,0.0,0.0,0.0,0.4254685927492038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2230519155854403,0.0,0.4659091902160273,0.0,1.0,negatif,negatif
463,0.2760974357778648,0.0,0.0,0.0,0.1547963034141309,0.249485821887422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3042700815436251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6240934118366916,0.236190220899775,0.0,0.0,0.0,0.0,0.0,0.0,0.5628091594767992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209613171412036,0.0,0.2516942915706859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1498715450475978,0.3057637804557098,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
464,0.0,0.0,0.0,0.0956952814767529,0.0,0.0,0.1535535024535397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3569401614560839,0.0,0.0,0.0,0.0,0.0,0.1401861975423164,0.0,0.0,0.0,0.0,0.0,0.0,0.3554635722621825,0.188357669527006,0.0,0.0,0.0,0.0,0.0,0.2020568158342336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5226085052284564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1415371831198981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2072098436742447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3457227294888093,0.0,0.0,0.2032937437581984,0.1439977550505801,0.0,0.0,0.0,0.0,0.0,0.0,0.3784656295172531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
465,0.0,0.5590910282592327,0.0,0.0,0.1341567962922468,0.0,0.0,0.0,0.0,0.0,0.5466789718504311,0.2235251924698675,0.4916329431296596,0.0,0.2637007373378084,0.0,0.0,0.5692224825229556,0.0,0.2498581130192587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3963041127357148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1859173977487865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
466,0.0,0.0,0.0,0.1116444950562118,0.111797330243539,0.0,0.0,0.145471541553001,0.0,0.0,0.0,0.0,0.2048470596373581,0.0,0.2197506144481736,0.098159457023461,0.0,0.0,0.0,0.2082150941827156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2467232708804903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1886608484517613,0.2032366409221774,0.0,0.0,0.0,0.0,0.2186923813942461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2417448176199522,0.0,0.0,0.0,0.0,0.0,0.0,0.2303085923863883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2371760343845648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2164811206243079,0.2208293969957904,0.0,0.0,0.2230519155854403,0.0,0.0,0.0,1.0,negatif,negatif
467,0.2563761903651602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2264683093038613,0.0,0.0,0.0,0.0,0.0,0.2665976791966368,0.0,0.7300596660682046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5108602054803174,0.0,0.0,0.0,0.2839235104231591,0.2425639480094073,0.0,0.0,0.2170871662994979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2811759189354594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5166136196428803,0.0,0.0,0.0,0.0,1.0,negatif,negatif
468,0.0,0.0,0.0,0.0,0.4024703888767405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2637007373378084,0.0,0.0,0.0,0.0,0.0,0.2278745605944276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649952763949485,0.2263930181421135,0.0,0.0,0.202614688546198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1981520563678574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2704404784625663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2597773447491696,0.529990552789897,0.0,0.0,0.2676622987025284,0.0,0.0,0.0,1.0,negatif,negatif
469,0.0,0.0,0.0,0.0,0.2012351944383702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8882037751697655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4380394254032392,0.4243193132518907,0.0,0.0,0.0,0.4169085160365185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5298518813241544,0.1948330085618771,0.3974929145924228,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
470,0.0,0.0,0.0,0.1826909919101648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7299880873705322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66513809756349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4697717817291174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3300080599665907,0.0,0.0,0.0,0.274904805096562,0.0,0.0,0.0,0.0,0.0,0.0,0.481683528476504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,negatif,negatif
